시도,계
전북,"595,286"
,"15,470"
,"93,899"
,"26,745"
,"24,646"
,"6,711"
,"15,558"
,"7,761"
,"29,877"
,"95,132"
,"7,595"
,"5,896"
,"108,709"
,"117,712"
,"32,350"
,"7,225"
전남,"581,324"
,"9,900"
,"15,184"
,"8,018"
,"54,176"
,"7,312"
,"28,246"
,"14,505"
,"70,701"
,"24,315"
,"15,273"
,"88,269"
,"9,485"
,"88,502"
,"15,439"
,"39,288"
,"11,896"
,"14,274"
,"10,598"
,"8,391"
,"9,143"
,"19,009"
,"19,400"
경북,"907,784"
,"89,719"
,"93,596"
,"12,325"
,"151,749"
,"7,378"
,"41,597"
,"21,695"
,"8,601"
,"28,989"
,"15,476"
,"52,280"
,"10,351"
,"4,679"
,"34,125"
,"33,346"
,"12,249"
,"2,953"
,"15,925"
,"14,710"
,"13,535"
,"7,710"
,"46,862"
,"90,461"
,"97,473"
경남,"1,173,999"
,"81,799"
,"17,820"
,"16,229"
,"182,497"
,"10,995"
,"33,386"
,"37,233"
,"9,917"
,"94,478"
,"8,037"
,"108,333"
,"20,073"
,"68,469"
,"81,953"
,"119,202"
,"97,741"
,"62,650"
,"37,918"
,"13,429"
,"38,496"
,"20,547"
,"12,797"
제주,"297,785"
,"50,831"
,"246,954"
서울,"2,521,198"
,"213,257"
,"116,466"
,"60,324"
,"154,899"
,"99,790"
,"78,250"
,"111,756"
,"63,394"
,"131,608"
,"78,697"
,"76,395"
,"87,754"
,"95,803"
,"66,651"
,"154,934"
,"76,745"
,"97,293"
,"184,138"
,"123,823"
,"111,894"
,"64,684"
,"103,658"
,"39,387"
,"43,432"
,"86,166"
부산,"969,921"
,"33,477"
,"65,973"
,"46,608"
,"72,323"
,"22,076"
,"70,111"
,"107,455"
,"78,220"
,"67,156"
,"89,595"
,"22,192"
,"50,432"
,"74,598"
,"26,552"
,"11,764"
,"131,389"
대구,"875,928"
,"48,938"
,"205,952"
,"64,624"
,"116,435"
,"145,573"
,"61,535"
,"178,900"
,"53,971"
인천,"1,026,317"
,"19,096"
,"180,486"
,"141,706"
,"193,026"
,"19,689"
,"154,921"
,"155,797"
,"114,877"
,"6,225"
,"40,494"
광주,"478,249"
,"130,761"
,"66,638"
,"28,679"
,"140,210"
,"111,961"
대전,"510,359"
,"67,668"
,"69,655"
,"166,377"
,"126,856"
,"79,803"
울산,"420,122"
,"127,541"
,"54,499"
,"74,913"
,"80,585"
,"82,584"
세종,"58,094"
,"58,094"
경기,"3,757,257"
,"17,999"
,"114,949"
,"91,604"
,"88,955"
,"19,785"
,"84,619"
,"104,512"
,"47,571"
,"77,695"
,"112,532"
,"180,929"
,"27,504"
,"54,737"
,"46,572"
,"121,049"
,"163,522"
,"48,306"
,"58,738"
,"114,421"
,"106,825"
,"86,802"
,"58,213"
,"129,561"
,"110,111"
,"105,781"
,"63,644"
,"101,959"
,"62,460"
,"60,515"
,"34,121"
,"37,922"
,"13,041"
,"67,266"
,"139,201"
,"111,952"
,"74,989"
,"45,832"
,"107,506"
,"70,458"
,"132,933"
,"159,115"
,"56,857"
,"43,721"
,"200,473"
강원,"494,842"
,"73,629"
,"8,262"
,"30,972"
,"21,202"
,"25,134"
,"6,879"
,"8,865"
,"11,993"
,"109,505"
,"10,345"
,"11,913"
,"13,543"
,"91,298"
,"15,196"
,"13,907"
,"20,834"
,"7,533"
,"13,832"
충북,"523,940"
,"11,217"
,"8,780"
,"9,204"
,"13,845"
,"15,447"
,"34,317"
,"43,033"
,"11,292"
,"24,008"
,19
,"57,210"
,"75,912"
,"64,249"
,"86,811"
,"68,596"
충남,"682,367"
,"15,044"
,"35,092"
,"17,648"
,"36,520"
,"58,064"
,"31,640"
,"19,086"
,"56,075"
,"16,674"
,"105,808"
,"26,112"
,"90,217"
,"119,642"
,"8,573"
,"18,212"
,"27,960"
전북,"597,162"
,"15,511"
,"94,230"
,"26,691"
,"24,567"
,"6,728"
,"15,607"
,"7,764"
,"30,246"
,"95,371"
,"7,624"
,"5,922"
,"109,036"
,"118,173"
,"32,440"
,"7,252"
전남,"584,649"
,"9,918"
,"15,211"
,"8,052"
,"54,308"
,"7,360"
,"28,614"
,"14,574"
,"70,874"
,"24,418"
,"16,681"
,"88,690"
,"9,583"
,"88,671"
,"15,469"
,"39,189"
,"11,966"
,"14,363"
,"10,570"
,"8,394"
,"9,185"
,"19,094"
,"19,465"
경북,"910,853"
,"90,031"
,"94,291"
,"12,396"
,"152,325"
,"7,389"
,"41,734"
,"21,747"
,"8,603"
,"29,077"
,"15,511"
,"52,445"
,"10,387"
,"4,690"
,"34,273"
,"33,461"
,"12,255"
,"2,990"
,"15,936"
,"14,770"
,"13,603"
,"7,755"
,"46,895"
,"90,618"
,"97,671"
경남,"1,176,959"
,"82,206"
,"17,868"
,"16,248"
,"182,950"
,"11,041"
,"33,536"
,"37,337"
,"9,980"
,"95,194"
,"8,085"
,"108,856"
,"20,118"
,"68,796"
,"82,084"
,"118,816"
,"98,293"
,"62,774"
,"38,038"
,"13,456"
,"38,251"
,"20,245"
,"12,787"
제주,"300,974"
,"51,065"
,"249,909"
서울,"2,522,972"
,"213,101"
,"116,109"
,"60,360"
,"155,003"
,"99,984"
,"78,209"
,"111,714"
,"63,464"
,"131,735"
,"78,782"
,"76,470"
,"88,001"
,"96,192"
,"66,595"
,"154,413"
,"76,873"
,"97,363"
,"184,649"
,"123,997"
,"112,373"
,"64,760"
,"103,806"
,"39,243"
,"43,455"
,"86,321"
부산,"971,810"
,"33,879"
,"65,975"
,"46,988"
,"72,360"
,"22,006"
,"70,145"
,"107,437"
,"78,380"
,"66,986"
,"89,737"
,"22,272"
,"50,669"
,"74,967"
,"26,633"
,"11,940"
,"131,436"
대구,"878,761"
,"48,951"
,"206,777"
,"65,143"
,"116,950"
,"146,076"
,"61,445"
,"178,993"
,"54,426"
인천,"1,032,500"
,"19,123"
,"182,935"
,"140,689"
,"195,343"
,"19,637"
,"155,572"
,"156,353"
,"115,772"
,"6,267"
,"40,809"
광주,"480,126"
,"131,414"
,"67,246"
,"28,657"
,"140,694"
,"112,115"
대전,"510,591"
,"67,623"
,"69,581"
,"166,539"
,"127,148"
,"79,700"
울산,"421,771"
,"127,896"
,"54,529"
,"74,929"
,"81,160"
,"83,257"
세종,"60,506"
,"60,506"
경기,"3,771,338"
,"18,036"
,"115,569"
,"91,658"
,"89,193"
,"19,837"
,"84,603"
,"105,314"
,"47,664"
,"77,829"
,"113,166"
,"181,511"
,"27,514"
,"54,764"
,"46,512"
,"121,430"
,"164,102"
,"48,334"
,"58,871"
,"114,633"
,"106,877"
,"86,693"
,"58,142"
,"129,615"
,"110,033"
,"106,122"
,"63,856"
,"102,073"
,"62,563"
,"60,751"
,"34,290"
,"38,126"
,"13,092"
,"67,309"
,"140,262"
,"112,263"
,"75,279"
,"45,980"
,"107,716"
,"70,616"
,"133,758"
,"159,807"
,"56,846"
,"44,494"
,"204,235"
강원,"496,621"
,"73,763"
,"8,273"
,"31,121"
,"21,278"
,"25,150"
,"6,948"
,"8,852"
,"12,061"
,"109,991"
,"10,406"
,"11,966"
,"13,560"
,"91,612"
,"15,261"
,"13,970"
,"20,910"
,"7,600"
,"13,899"
충북,"526,131"
,"11,253"
,"8,827"
,"9,285"
,"13,914"
,"15,547"
,"34,511"
,"43,168"
,"11,364"
,"24,206"
,19
,"57,375"
,"76,032"
,"64,790"
,"86,980"
,"68,860"
충남,"685,546"
,"15,015"
,"35,148"
,"17,792"
,"36,663"
,"58,475"
,"31,817"
,"19,171"
,"56,424"
,"16,688"
,"106,325"
,"26,183"
,"90,512"
,"120,297"
,"8,606"
,"18,276"
,"28,154"
전북,"600,198"
,"15,621"
,"94,759"
,"26,892"
,"24,890"
,"6,737"
,"15,684"
,"7,744"
,"30,559"
,"95,743"
,"7,655"
,"5,961"
,"109,581"
,"118,594"
,"32,520"
,"7,258"
전남,"588,378"
,"9,949"
,"15,243"
,"8,124"
,"54,511"
,"7,413"
,"29,114"
,"14,611"
,"71,064"
,"24,532"
,"18,234"
,"88,938"
,"9,653"
,"88,941"
,"15,535"
,"39,147"
,"12,003"
,"14,389"
,"10,559"
,"8,443"
,"9,224"
,"19,229"
,"19,522"
경북,"914,457"
,"90,529"
,"94,318"
,"12,387"
,"153,187"
,"7,410"
,"42,087"
,"21,854"
,"8,674"
,"29,147"
,"15,567"
,"52,640"
,"10,489"
,"4,711"
,"34,342"
,"33,575"
,"12,338"
,"2,994"
,"16,032"
,"14,846"
,"13,639"
,"7,768"
,"47,038"
,"90,758"
,"98,127"
경남,"1,179,395"
,"82,677"
,"17,958"
,"16,346"
,"183,477"
,"11,072"
,"33,724"
,"37,544"
,"10,051"
,"95,747"
,"8,090"
,"109,383"
,"20,216"
,"69,235"
,"82,350"
,"119,004"
,"98,660"
,"63,037"
,"38,203"
,"13,701"
,"38,038"
,"18,098"
,"12,784"
제주,"306,463"
,"51,553"
,"254,910"
서울,"2,526,122"
,"213,073"
,"115,842"
,"60,500"
,"155,397"
,"100,115"
,"78,416"
,"111,777"
,"63,604"
,"131,812"
,"78,985"
,"76,612"
,"88,293"
,"96,348"
,"66,761"
,"153,377"
,"77,208"
,"97,502"
,"184,999"
,"124,137"
,"113,386"
,"64,773"
,"103,961"
,"39,207"
,"43,338"
,"86,699"
부산,"974,902"
,"34,212"
,"66,031"
,"47,535"
,"72,728"
,"21,893"
,"70,285"
,"107,580"
,"78,609"
,"67,082"
,"90,001"
,"22,340"
,"50,876"
,"75,453"
,"26,693"
,"11,737"
,"131,847"
대구,"882,256"
,"49,209"
,"207,572"
,"65,775"
,"117,436"
,"146,574"
,"61,551"
,"179,069"
,"55,070"
인천,"1,039,724"
,"19,204"
,"184,776"
,"140,928"
,"197,365"
,"19,572"
,"156,763"
,"157,224"
,"116,479"
,"6,300"
,"41,113"
광주,"132,173"
,"67,538"
,"28,887"
,"141,375"
,"112,472"
,"482,445"
대전,"511,677"
,"67,785"
,"69,620"
,"166,968"
,"127,568"
,"79,736"
울산,"423,545"
,"128,189"
,"54,675"
,"75,094"
,"81,644"
,"83,943"
세종,"62,077"
,"62,077"
경기,"3,787,314"
,"18,101"
,"116,135"
,"92,194"
,"89,415"
,"19,904"
,"84,764"
,"106,152"
,"47,821"
,"78,082"
,"113,785"
,"182,357"
,"27,574"
,"54,888"
,"46,644"
,"121,741"
,"164,338"
,"48,368"
,"59,072"
,"115,702"
,"107,171"
,"86,836"
,"58,212"
,"130,076"
,"110,056"
,"106,519"
,"63,984"
,"102,140"
,"62,773"
,"61,163"
,"34,504"
,"38,317"
,"13,182"
,"67,455"
,"141,184"
,"112,405"
,"75,595"
,"46,148"
,"107,879"
,"70,824"
,"134,482"
,"160,752"
,"56,942"
,"44,994"
,"206,684"
강원,"498,845"
,"73,998"
,"8,306"
,"31,288"
,"21,376"
,"25,276"
,"6,993"
,"8,911"
,"12,098"
,"110,431"
,"10,452"
,"12,073"
,"13,685"
,"91,890"
,"15,331"
,"14,102"
,"21,013"
,"7,659"
,"13,963"
충북,"528,513"
,"11,360"
,"8,899"
,"9,326"
,"13,971"
,"15,638"
,"34,735"
,"43,293"
,"11,394"
,"24,392"
,19
,"57,465"
,"76,288"
,"65,415"
,"87,180"
,"69,138"
충남,"688,897"
,"15,060"
,"35,175"
,"17,873"
,"36,749"
,"58,746"
,"32,013"
,"19,291"
,"56,761"
,"16,749"
,"106,835"
,"26,258"
,"90,720"
,"121,219"
,"8,682"
,"18,371"
,"28,395"
전북,"602,586"
,"15,742"
,"95,141"
,"26,947"
,"24,797"
,"6,771"
,"15,745"
,"7,739"
,"30,782"
,"96,087"
,"7,676"
,"6,004"
,"110,158"
,"119,040"
,"32,668"
,"7,289"
전남,"592,794"
,"9,984"
,"15,296"
,"8,197"
,"54,720"
,"7,441"
,"29,567"
,"14,699"
,"71,334"
,"24,649"
,"20,154"
,"89,403"
,"9,716"
,"89,309"
,"15,603"
,"39,064"
,"12,120"
,"14,410"
,"10,575"
,"8,456"
,"9,282"
,"19,293"
,"19,522"
경북,"917,723"
,"90,992"
,"94,616"
,"12,423"
,"153,634"
,"7,392"
,"42,289"
,"21,939"
,"8,679"
,"29,227"
,"15,667"
,"52,872"
,"10,506"
,"4,723"
,"34,479"
,"33,727"
,"12,405"
,"3,046"
,"16,126"
,"14,879"
,"13,713"
,"7,807"
,"47,191"
,"91,016"
,"98,375"
경남,"1,184,324"
,"83,176"
,"18,049"
,"16,461"
,"184,135"
,"11,121"
,"33,888"
,"37,609"
,"10,123"
,"96,507"
,"8,105"
,"110,210"
,"20,325"
,"69,675"
,"82,665"
,"119,659"
,"98,814"
,"63,309"
,"38,383"
,"13,815"
,"37,886"
,"17,586"
,"12,823"
제주,"310,312"
,"51,924"
,"258,388"
서울,"2,529,673"
,"212,833"
,"115,476"
,"60,599"
,"155,854"
,"100,254"
,"78,615"
,"112,569"
,"63,774"
,"131,905"
,"79,112"
,"76,686"
,"88,353"
,"96,975"
,"66,744"
,"153,263"
,"77,716"
,"97,570"
,"185,151"
,"124,412"
,"113,595"
,"64,705"
,"104,245"
,"39,167"
,"43,189"
,"86,911"
부산,"978,571"
,"34,818"
,"66,220"
,"48,153"
,"73,037"
,"21,755"
,"70,326"
,"107,561"
,"78,861"
,"67,232"
,"90,072"
,"22,399"
,"51,153"
,"75,873"
,"26,776"
,"12,088"
,"132,247"
대구,"883,785"
,"49,318"
,"207,596"
,"66,567"
,"117,744"
,"146,261"
,"61,616"
,"179,058"
,"55,625"
인천,"1,047,514"
,"19,287"
,"187,133"
,"140,760"
,"199,539"
,"20,138"
,"157,867"
,"157,835"
,"117,233"
,"6,333"
,"41,389"
광주,"484,125"
,"132,695"
,"67,830"
,"29,066"
,"141,910"
,"112,624"
대전,"512,214"
,"67,775"
,"69,728"
,"167,062"
,"127,847"
,"79,802"
울산,"424,778"
,"128,220"
,"54,606"
,"75,667"
,"81,998"
,"84,287"
세종,"63,726"
,"63,726"
경기,"3,802,008"
,"18,214"
,"117,111"
,"92,474"
,"89,781"
,"19,912"
,"84,728"
,"106,889"
,"47,937"
,"78,365"
,"114,205"
,"183,225"
,"27,525"
,"54,874"
,"46,645"
,"122,118"
,"164,551"
,"48,323"
,"59,197"
,"116,556"
,"107,608"
,"86,808"
,"58,196"
,"130,350"
,"110,280"
,"106,876"
,"64,102"
,"102,389"
,"63,090"
,"61,523"
,"34,746"
,9
,"38,443"
,"13,198"
,"67,645"
,"142,103"
,"112,706"
,"75,876"
,"46,220"
,"108,041"
,"71,084"
,"135,086"
,"161,584"
,"56,998"
,"45,487"
,"208,930"
강원,"500,877"
,"74,242"
,"8,317"
,"31,388"
,"21,414"
,"25,364"
,"7,029"
,"8,935"
,"12,103"
,"110,956"
,"10,528"
,"12,123"
,"13,997"
,"92,125"
,"15,401"
,"14,150"
,"21,108"
,"7,696"
,"14,001"
충북,"530,410"
,"11,381"
,"8,944"
,"9,351"
,"14,004"
,"15,710"
,"34,905"
,"43,427"
,"11,518"
,"24,557"
,19
,"57,656"
,"76,387"
,"65,897"
,"87,173"
,"69,481"
충남,"691,868"
,"15,110"
,"35,230"
,"17,926"
,"36,956"
,139
,"58,924"
,"32,227"
,"19,310"
,"57,045"
,"16,800"
,"107,295"
,30
,"26,354"
,"90,997"
,"121,792"
,"8,702"
,"18,481"
,"28,550"
전북,"604,625"
,"15,814"
,"95,436"
,"27,000"
,"24,772"
,"6,778"
,"15,826"
,"7,769"
,"30,999"
,"96,373"
,"7,728"
,"6,002"
,"110,521"
,"119,601"
,"32,718"
,"7,288"
전남,"596,209"
,"10,038"
,"15,354"
,"8,233"
,"54,875"
,"7,520"
,"30,065"
,"14,767"
,"71,472"
,"24,810"
,"21,346"
,"89,728"
,"9,783"
,"89,599"
,"15,642"
,"38,954"
,"12,237"
,"14,438"
,"10,597"
,"8,470"
,"9,291"
,"19,389"
,"19,601"
경북,"920,889"
,"91,473"
,"94,885"
,"12,420"
,"153,884"
,"7,448"
,"42,613"
,"22,033"
,"8,709"
,"29,336"
,"15,743"
,"53,102"
,"10,531"
,"4,739"
,"34,561"
,"33,858"
,"12,440"
,"3,057"
,"16,153"
,"14,915"
,"13,737"
,"7,826"
,"47,438"
,"91,298"
,"98,690"
경남,"1,187,589"
,"83,553"
,"18,093"
,"16,549"
,"184,680"
,"11,152"
,"34,050"
,"37,721"
,"10,195"
,"96,937"
,"8,109"
,"110,797"
,"20,373"
,"70,031"
,"82,711"
,"120,024"
,"99,056"
,"63,589"
,"38,624"
,"13,885"
,"38,010"
,"16,661"
,"12,789"
제주,"313,641"
,"52,317"
,"261,324"
서울,"2,532,002"
,"212,179"
,"115,085"
,"60,762"
,"156,589"
,"100,453"
,"78,639"
,"112,596"
,"63,860"
,"132,227"
,"79,124"
,"76,862"
,"88,530"
,"97,263"
,"66,738"
,"153,398"
,"78,142"
,"97,673"
,"185,329"
,"124,559"
,"114,256"
,"64,600"
,"104,507"
,"39,119"
,"42,359"
,"87,153"
부산,"983,151"
,"35,769"
,"66,404"
,"48,625"
,"73,276"
,"21,776"
,"70,471"
,"107,943"
,"79,170"
,"67,479"
,"90,218"
,"22,436"
,"51,314"
,"76,688"
,"26,812"
,"12,305"
,"132,465"
대구,"886,749"
,"49,397"
,"208,026"
,"67,121"
,"118,227"
,"146,892"
,"61,671"
,"179,835"
,"55,580"
인천,"1,059,163"
,"19,380"
,"189,475"
,"142,175"
,"203,036"
,"20,389"
,"159,111"
,"158,915"
,"117,808"
,"6,380"
,"42,494"
광주,"486,113"
,"133,293"
,"68,142"
,"29,178"
,"142,351"
,"113,149"
대전,"513,670"
,"67,943"
,"69,771"
,"167,319"
,"128,728"
,"79,909"
울산,"426,049"
,"128,016"
,"54,627"
,"76,150"
,"82,833"
,"84,423"
세종,"65,022"
,"65,022"
경기,"3,817,760"
,"18,369"
,"118,018"
,"92,705"
,"89,978"
,"19,953"
,"84,730"
,"107,753"
,"48,177"
,"78,519"
,"114,717"
,"184,404"
,"27,436"
,"54,992"
,"46,813"
,"122,234"
,"164,854"
,"48,473"
,"59,307"
,"117,870"
,"108,106"
,"87,082"
,"58,309"
,"130,727"
,"110,977"
,"107,198"
,"64,041"
,"102,583"
,"63,280"
,"61,782"
,"34,978"
,"38,549"
,"13,234"
,"67,851"
,"142,358"
,"113,124"
,"76,244"
,"46,374"
,"108,464"
,"71,308"
,"135,821"
,"162,283"
,"57,072"
,"45,990"
,"210,723"
강원,"502,950"
,"74,440"
,"8,395"
,"31,526"
,"21,451"
,"25,471"
,"7,094"
,"8,973"
,"12,156"
,"111,566"
,"10,612"
,"12,134"
,"14,096"
,"92,348"
,"15,448"
,"14,209"
,"21,233"
,"7,731"
,"14,067"
충북,"533,138"
,"11,406"
,"8,963"
,"9,388"
,"14,073"
,"15,768"
,"35,096"
,"43,626"
,"11,782"
,"24,665"
,19
,"57,866"
,"76,625"
,"66,272"
,"87,929"
,"69,660"
충남,"694,868"
,"15,149"
,"35,317"
,"18,004"
,"37,099"
,"59,404"
,"32,372"
,"19,359"
,"57,326"
,"16,875"
,"107,777"
,"26,424"
,"91,366"
,"122,370"
,"8,749"
,"18,558"
,"28,719"
전북,"606,764"
,"15,882"
,"95,876"
,"27,060"
,"24,733"
,"6,797"
,"15,914"
,"7,789"
,"31,141"
,"96,752"
,"7,741"
,"6,028"
,"110,956"
,"120,013"
,"32,771"
,"7,311"
전남,"599,993"
,"10,073"
,"15,421"
,"8,255"
,"55,126"
,"7,567"
,"30,437"
,"14,820"
,"71,624"
,"24,990"
,"22,996"
,"90,168"
,"9,838"
,"89,966"
,"15,723"
,"38,560"
,"12,306"
,"14,546"
,"10,576"
,"8,499"
,"9,363"
,"19,438"
,"19,701"
경북,"924,456"
,"91,991"
,"95,170"
,"12,462"
,"154,181"
,"7,464"
,"43,193"
,"22,102"
,"8,772"
,"29,406"
,"15,996"
,"53,268"
,"10,574"
,"4,762"
,"34,617"
,"34,005"
,"12,467"
,"3,087"
,"16,227"
,"14,943"
,"13,827"
,"7,839"
,"47,669"
,"91,562"
,"98,872"
경남,"1,191,269"
,"83,911"
,"18,173"
,"16,611"
,"185,200"
,"11,168"
,"34,249"
,"37,854"
,"10,246"
,"97,171"
,"8,117"
,"111,452"
,"20,450"
,"70,481"
,"83,085"
,"120,352"
,"98,997"
,"64,003"
,"38,731"
,"13,981"
,"38,113"
,"16,105"
,"12,819"
제주,"316,885"
,"52,726"
,"264,159"
서울,"2,536,693"
,"212,773"
,"114,896"
,"60,931"
,"156,860"
,"100,654"
,"78,735"
,"112,878"
,"63,961"
,"132,477"
,"79,360"
,"76,993"
,"88,622"
,"97,508"
,"66,863"
,"153,697"
,"78,580"
,"97,866"
,"185,485"
,"124,634"
,"114,924"
,"64,679"
,"104,764"
,"39,098"
,"42,166"
,"87,289"
부산,"987,207"
,"36,566"
,"66,422"
,"49,021"
,"73,456"
,"21,779"
,"70,612"
,"107,791"
,"79,644"
,"67,474"
,"90,358"
,"22,409"
,"51,522"
,"77,873"
,"26,880"
,"12,589"
,"132,811"
대구,"889,179"
,"49,471"
,"208,501"
,"67,555"
,"118,464"
,"147,459"
,"61,785"
,"179,700"
,"56,244"
인천,"1,069,382"
,"19,471"
,"191,843"
,"143,554"
,"206,617"
,"20,324"
,"160,308"
,"159,502"
,"118,433"
,"6,464"
,"42,866"
광주,"487,927"
,"133,945"
,"68,487"
,"29,197"
,"142,817"
,"113,481"
대전,"514,631"
,"67,924"
,"69,740"
,"167,355"
,"129,616"
,"79,996"
울산,"427,678"
,"128,185"
,"54,758"
,"76,534"
,"83,493"
,"84,708"
세종,"66,884"
,"66,884"
경기,"3,833,476"
,"18,489"
,"118,730"
,"92,878"
,"90,294"
,"19,961"
,"84,910"
,"108,432"
,"48,390"
,"78,772"
,"115,383"
,"185,382"
,"27,384"
,"55,133"
,"46,872"
,"122,433"
,"165,282"
,"48,556"
,"59,384"
,"118,737"
,"108,513"
,"87,304"
,"58,524"
,"131,314"
,"111,241"
,"107,366"
,"64,334"
,"102,792"
,"63,382"
,"62,051"
,"35,196"
,"38,752"
,"13,303"
,"68,021"
,"142,623"
,"113,323"
,"76,554"
,"46,537"
,"108,936"
,"71,553"
,"136,490"
,"163,339"
,"57,164"
,"46,351"
,"213,111"
강원,"505,052"
,"74,613"
,"8,431"
,"31,693"
,"21,521"
,"25,552"
,"7,135"
,"8,989"
,"12,234"
,"112,211"
,"10,674"
,"12,180"
,"14,123"
,"92,677"
,"15,466"
,"14,254"
,"21,290"
,"7,825"
,"14,184"
충북,"535,011"
,"11,431"
,"9,009"
,"9,441"
,"14,130"
,"15,807"
,"35,352"
,"43,789"
,"11,946"
,"24,813"
,19
,"57,859"
,"76,594"
,"66,507"
,"88,372"
,"69,942"
충남,"697,909"
,"15,158"
,"35,426"
,"18,046"
,"37,184"
,"59,788"
,"32,579"
,"19,480"
,"57,719"
,"16,959"
,"108,245"
,"26,514"
,"91,565"
,"122,923"
,"8,825"
,"18,668"
,"28,830"
전북,"608,848"
,"15,929"
,"96,215"
,"27,136"
,"24,808"
,"6,817"
,"15,921"
,"7,783"
,"31,338"
,"96,976"
,"7,763"
,"6,038"
,"111,409"
,"120,509"
,"32,894"
,"7,312"
전남,"604,748"
,"10,105"
,"15,464"
,"8,289"
,"55,186"
,"7,590"
,"30,842"
,"14,867"
,"71,869"
,"25,143"
,"25,340"
,"90,825"
,"9,918"
,"90,130"
,"15,802"
,"38,506"
,"12,389"
,"14,583"
,"10,600"
,"8,556"
,"9,406"
,"19,525"
,"19,813"
경북,"928,383"
,"92,569"
,"95,480"
,"12,509"
,"154,714"
,"7,468"
,"43,908"
,"22,146"
,"8,803"
,"29,518"
,"16,026"
,"53,516"
,"10,615"
,"4,790"
,"34,704"
,"34,170"
,"12,478"
,"3,091"
,"16,303"
,"15,029"
,"13,841"
,"7,870"
,"47,897"
,"91,865"
,"99,073"
경남,"1,192,997"
,"84,355"
,"18,262"
,"16,660"
,"186,331"
,"11,177"
,"34,358"
,"37,975"
,"10,296"
,"97,618"
,"8,124"
,"111,923"
,"20,559"
,"70,930"
,"83,122"
,"117,973"
,"99,294"
,"64,341"
,"38,933"
,"14,033"
,"38,142"
,"15,722"
,"12,869"
제주,"323,604"
,"53,235"
,"270,369"
서울,"2,538,475"
,"212,556"
,"114,882"
,"60,950"
,"157,055"
,"100,808"
,"78,749"
,"112,919"
,"64,092"
,"132,669"
,"79,463"
,"77,058"
,"88,516"
,"97,597"
,"67,004"
,"153,759"
,"78,563"
,"97,922"
,"185,756"
,"124,840"
,"114,992"
,"64,770"
,"105,147"
,"39,166"
,"41,933"
,"87,309"
부산,"989,366"
,"37,223"
,"66,433"
,"49,270"
,"73,440"
,"21,717"
,"70,761"
,"107,261"
,"79,805"
,"67,461"
,"90,271"
,"22,448"
,"51,670"
,"78,963"
,"26,904"
,"12,754"
,"132,985"
대구,"890,395"
,"48,027"
,"208,512"
,"67,942"
,"118,801"
,"147,871"
,"61,773"
,"181,111"
,"56,358"
인천,"1,076,749"
,"19,527"
,"193,225"
,"144,377"
,"209,118"
,"20,431"
,"161,372"
,"159,773"
,"119,456"
,"6,501"
,"42,969"
광주,"488,934"
,"134,675"
,"68,826"
,"29,193"
,"143,056"
,"113,184"
대전,"515,190"
,"67,767"
,"69,869"
,"167,244"
,"130,254"
,"80,056"
울산,"428,628"
,"128,322"
,"54,949"
,"76,547"
,"83,899"
,"84,911"
세종,"68,738"
,"68,738"
경기,"3,847,572"
,"18,568"
,"119,570"
,"93,084"
,"90,351"
,"19,997"
,"84,796"
,"109,090"
,"48,496"
,"78,854"
,"116,017"
,"186,782"
,"27,466"
,"55,248"
,"46,996"
,"122,327"
,"165,641"
,"48,579"
,"59,474"
,"118,943"
,"108,794"
,"87,412"
,"58,580"
,"132,280"
,"111,277"
,"107,495"
,"64,500"
,"103,100"
,"63,577"
,"62,281"
,"35,473"
,"38,860"
,"13,312"
,"68,121"
,"142,979"
,"113,525"
,"76,799"
,"46,679"
,"109,433"
,"71,770"
,"137,077"
,"163,997"
,"57,221"
,"46,996"
,"215,755"
강원,"506,587"
,"74,802"
,"8,444"
,"31,758"
,"21,611"
,"25,668"
,"7,150"
,"8,987"
,"12,261"
,"112,655"
,"10,700"
,"12,238"
,"14,138"
,"92,970"
,"15,468"
,"14,307"
,"21,355"
,"7,846"
,"14,229"
충북,"536,788"
,"11,485"
,"9,068"
,"9,509"
,"14,184"
,"15,842"
,"35,505"
,"43,945"
,"12,058"
,"24,911"
,19
,"58,090"
,"76,548"
,"66,714"
,"88,751"
,"70,159"
충남,"700,741"
,"15,533"
,"35,485"
,"18,058"
,"37,246"
,"59,999"
,"32,771"
,"19,559"
,"58,179"
,"16,989"
,"108,603"
,"26,618"
,"91,888"
,"123,276"
,"8,866"
,"18,753"
,"28,918"
전북,"610,861"
,"15,994"
,"96,576"
,"27,188"
,"24,831"
,"6,821"
,"16,001"
,"7,800"
,"31,766"
,"97,317"
,"7,769"
,"6,056"
,"111,800"
,"120,695"
,"32,935"
,"7,312"
전남,"608,342"
,"10,187"
,"15,554"
,"8,292"
,"55,258"
,"7,631"
,"31,299"
,"14,933"
,"72,086"
,"25,237"
,"26,864"
,"91,284"
,"9,944"
,"90,296"
,"15,851"
,"38,393"
,"12,450"
,"14,621"
,"10,606"
,"8,601"
,"9,446"
,"19,622"
,"19,887"
경북,"931,331"
,"92,870"
,"95,744"
,"12,547"
,"154,902"
,"7,505"
